09:15:08,CMX,BUY,60900,16.1,0.6250024,0,60900
09:15:08,CRE,BUY,26200,31,1.141926,0,26200
09:15:08,DBC,SELL,13900,61.4,0,0,13900
09:15:08,DPM,BUY,45200,46.5,0.2155139,0,45200
09:15:08,DRC,SELL,24400,32.7,-0.1526694,0,24400
09:15:08,DRH,BUY,598300,22.6,6.855796,0,598300
09:15:08,DXG,SELL,98800,23.45,0,0,98800
09:15:08,FCN,BUY,21300,16.8,1.204812,0,21300
09:15:08,GAS,SELL,41300,121.5,-0.164336,0,41300
09:15:08,GEX,BUY,127800,25.7,0.5870901,0,127800
09:15:08,GMD,SELL,85500,51.1,0,0,85500
09:15:08,HCM,BUY,40600,38.3,0.3931788,0,40600
09:15:10,BID,BUY,13700,40,0.2506227,0,13700
09:15:10,CEO,BUY,21200,11.8,1.724136,0,387800
09:15:10,CSV,SELL,11800,48.3,-0.8213584,0,11800
09:15:10,CTG,BUY,228800,31.35,0.8038585,0,228800
09:15:10,DCM,BUY,48300,32.1,1.261822,0,48300
09:15:10,DPG,BUY,12400,75,0.1335093,0,12400
09:15:10,FPT,SELL,40900,98.2,0,0,40900
09:15:10,GTN,SELL,14100,19.5,0,0,14100
09:15:10,HBC,SELL,50600,17.85,0,0,50600
09:15:10,HDB,BUY,26900,25.4,0.7936462,0,26900
09:15:10,HPG,SELL,461000,57.9,0,0,461000
09:15:10,HVN,SELL,187600,25,-2.534111,0,187600
09:15:10,IJC,BUY,75300,33.7,0.1485861,0,75300
09:15:10,KDH,BUY,25100,48.05,0.1041651,0,25100
09:15:10,NLG,BUY,37200,56.7,0.3539836,0,37200
09:15:10,NVL,BUY,39700,104,0.09624492,0,39700
09:15:10,PLP,SELL,58600,15.65,0,0,58600
09:15:10,SMC,BUY,16200,53.7,0.1865714,0,16200
09:15:10,SSI,BUY,138800,40.5,0.247521,0,138800
09:15:17,CTI,SELL,22900,18.3,0,0,22900
09:15:17,DIG,BUY,277300,46.9,1.515153,-0.09999847,277300
09:15:17,FRT,BUY,115500,52.8,3.326812,0,115500
09:15:17,GVR,SELL,79100,40,0,0,79100
09:15:17,HAH,BUY,41500,71,1.428571,0,41500
09:15:17,HAX,SELL,104900,25,3.305782,-0.1499996,104900
09:15:17,HPG,BUY,86900,57.9,0,0,547900
09:15:17,HSG,BUY,101400,48.6,1.144639,0,101400
09:15:17,HT1,BUY,67200,25.6,1.38614,0,67200
09:15:17,ITD,SELL,13400,24.2,0,0,13400
09:15:17,KBC,SELL,360200,48.3,0.6249984,-0.2000008,360200
09:15:17,KSB,BUY,38500,39.9,1.012662,0,38500
09:15:17,LDG,BUY,181300,9.12,0.8849549,0.01000023,181300
09:15:17,LPB,BUY,49000,21.3,1.428568,0,49000
09:15:17,MBB,SELL,936900,28.6,0.704228,-0.04999924,936900
09:15:18,NAF,BUY,13200,28.6,0.1751354,0,13200
09:15:18,NKG,BUY,104000,55.1,-0.1811636,0.09999847,104000
09:15:18,NTL,SELL,66600,44.2,0,0,66600
09:15:18,OCB,BUY,45300,27.4,1.107008,0,45300
